Id	Loc	Ref	DeliveryDate	Quantity	Received	NetAmount	Supplier	PONumber	Date	Currency
13985896/Chicago	Chicago	13985896	20-06-16	20	20	911.200028	Drecom	PO-200192	19-04-16	GBP
13985896/Chicago	Chicago	13985896	26-07-16	12	12	546.7200168	Drecom	PO-200200	03-05-16	GBP
13985896/Chicago	Chicago	13985896	01-01-01	12	0	546.7200168	Drecom	PO-200290	28-09-16	GBP
16363786/Chicago	Chicago	16363786	05-02-16	10	10	233.999996	Drecom	PO-200091	22-12-15	USD
15963625/Chicago	Chicago	15963625	05-02-16	20	20	589.000016	RRD	PO-200091	22-12-15	USD
15963625/Chicago	Chicago	15963625	01-01-01	10	0	294.500008	RRD	PO-200281	15-09-16	USD
16018733/Chicago	Chicago	16018733	31-12-15	10	10	203.600006	RRD	PO-200052	12-11-15	USD
16018733/Chicago	Chicago	16018733	19-05-16	40	40	814.400024	RRD	PO-200176	30-03-16	USD
14099484/Chicago	Chicago	14099484	31-12-15	10	10	317.399998	Drecom	PO-200052	12-11-15	GBP
14099484/Chicago	Chicago	14099484	28-01-16	20	20	634.799996	Drecom	PO-200085	17-12-15	GBP
14099484/Chicago	Chicago	14099484	04-05-16	50	50	1586.99999	Drecom	PO-200141	16-02-16	GBP
16277400/Chicago	Chicago	16277400	13-04-16	16	16	360.6400144	SuperSupply	PO-200133	11-02-16	USD
16277400/Chicago	Chicago	16277400	26-07-16	20	20	450.800018	SuperSupply	PO-200200	03-05-16	USD
16277400/Chicago	Chicago	16277400	03-08-16	10	10	225.400009	SuperSupply	PO-200206	13-05-16	USD
12451991/Chicago	Chicago	12451991	13-04-16	16	16	360.6400144	RRD	PO-200133	11-02-16	GBP
12451991/Chicago	Chicago	12451991	26-07-16	20	20	450.800018	RRD	PO-200200	03-05-16	GBP
12451991/Chicago	Chicago	12451991	03-08-16	10	10	225.400009	RRD	PO-200206	13-05-16	GBP
13060917/Chicago	Chicago	13060917	01-01-01	20	0	698.399964	RRD	PO-EE-BO-Reno	30-10-15	EUR
13060917/Chicago	Chicago	13060917	08-01-16	10	10	349.199982	RRD	PO-200062	19-11-15	EUR
13060917/Chicago	Chicago	13060917	05-02-16	10	10	349.199982	RRD	PO-200091	22-12-15	EUR
13060917/Chicago	Chicago	13060917	07-06-16	20	20	698.399964	RRD	PO-200189	13-04-16	EUR
14404386/Chicago	Chicago	14404386	18-01-16	10	10	633.100014	Drecom	PO-200074	03-12-15	GBP
14404386/Chicago	Chicago	14404386	06-05-16	10	10	633.100014	Drecom	PO-200160	15-03-16	GBP
14404386/Chicago	Chicago	14404386	20-06-16	20	20	1266.200028	Drecom	PO-200192	19-04-16	GBP
14404386/Chicago	Chicago	14404386	01-01-01	16	0	1012.960022	Drecom	PO-200298	20-10-16	GBP
14411646/Chicago	Chicago	14411646	22-12-15	16	16	295.5199888	Drecom	PO-200044	30-10-15	USD
14411646/Chicago	Chicago	14411646	05-02-16	8	8	147.7599944	Drecom	PO-200091	22-12-15	USD
14411646/Chicago	Chicago	14411646	20-06-16	16	16	295.5199888	Drecom	PO-200192	19-04-16	USD
16188573/Chicago	Chicago	16188573	22-12-15	16	16	295.5199888	FHL	PO-200044	30-10-15	GBP
16188573/Chicago	Chicago	16188573	05-02-16	8	8	147.7599944	FHL	PO-200091	22-12-15	GBP
16188573/Chicago	Chicago	16188573	20-06-16	16	16	295.5199888	FHL	PO-200192	19-04-16	GBP
